name,state,fips,census_region,pop,votes_dem_2016,votes_gop_2016,total_votes_2016,per_dem_2016,per_gop_2016,diff_2016,winner,partywinner16,per_dem_2012,per_gop_2012,diff_2012,winner12,partywinner12
Stephens County,OK,40137,South,44493,3084,14166,17886,0.172425361,0.792016102,11082,Trump,Republican,0.233824053,0.766175947,8968,Romney,Republican
Texas County,OK,40139,South,21853,855,4615,5771,0.148154566,0.799688096,3760,Trump,Republican,0.148212426,0.851787574,4054,Romney,Republican
Tillman County,OK,40141,South,7628,657,1944,2706,0.242793792,0.718403548,1287,Trump,Republican,0.333210739,0.666789261,907,Romney,Republican
Tulsa County,OK,40143,South,629598,87663,143985,246557,0.355548616,0.583982608,56322,Trump,Republican,0.36315653,0.63684347,62275,Romney,Republican
Wagoner County,OK,40145,South,75702,6711,22967,31246,0.214779492,0.735038085,16256,Trump,Republican,0.271583802,0.728416198,13075,Romney,Republican
Washington County,OK,40147,South,51937,5047,15810,22208,0.227260447,0.71190562,10763,Trump,Republican,0.260955705,0.739044295,10135,Romney,Republican
Washita County,OK,40149,South,11547,588,3851,4628,0.127052723,0.832108902,3263,Trump,Republican,0.190797118,0.809202882,2661,Romney,Republican
Woods County,OK,40151,South,9288,521,2945,3665,0.142155525,0.803547067,2424,Trump,Republican,0.197349043,0.802650957,2055,Romney,Republican
Woodward County,OK,40153,South,21529,871,6329,7573,0.115013865,0.835732207,5458,Trump,Republican,0.15980184,0.84019816,4807,Romney,Republican
Baker County,OR,41001,West,16059,1781,6160,8479,0.210048355,0.726500767,4379,Trump,Republican,0.283079871,0.681595019,3328,Romney,Republican
Benton County,OR,41003,West,86316,28431,13030,45577,0.623801479,0.285889813,15401,Clinton,Democrat,0.624960463,0.337128914,12740,Obama,Democrat
Clackamas County,OR,41005,West,394972,90187,79062,182136,0.495162955,0.434082224,11125,Clinton,Democrat,0.50663383,0.471810265,6462,Obama,Democrat
Clatsop County,OR,41007,West,37474,8899,7794,18158,0.490087014,0.429232294,1105,Clinton,Democrat,0.558874811,0.41270487,2515,Obama,Democrat
Columbia County,OR,41009,West,49459,9959,12967,25077,0.397136819,0.517087371,3008,Trump,Republican,0.508326895,0.456906172,1198,Obama,Democrat
Coos County,OR,41011,West,62475,10355,17699,30181,0.34309665,0.586428548,7344,Trump,Republican,0.452195087,0.515576882,1770,Romney,Republican
Crook County,OR,41013,West,20998,2591,8388,11638,0.222632755,0.720742396,5797,Trump,Republican,0.304777921,0.669601345,3688,Romney,Republican
Curry County,OR,41015,West,22335,4253,7157,12163,0.349667023,0.588423909,2904,Trump,Republican,0.399947957,0.570474456,1966,Romney,Republican
Deschutes County,OR,41017,West,170388,40222,43667,90584,0.444029851,0.48206085,3445,Trump,Republican,0.451763278,0.525174003,5685,Romney,Republican
Douglas County,OR,41019,West,106972,13891,34112,51350,0.270516066,0.664303797,20221,Trump,Republican,0.347152582,0.623456035,13556,Romney,Republican
Gilliam County,OR,41021,West,1932,221,632,937,0.235859125,0.674493063,411,Trump,Republican,0.355363985,0.610153257,266,Romney,Republican
Grant County,OR,41023,West,7180,732,3187,4171,0.175497483,0.764085351,2455,Trump,Republican,0.22075172,0.75383801,2014,Romney,Republican
Harney County,OR,41025,West,7126,682,2904,3850,0.177142857,0.754285714,2222,Trump,Republican,0.23451202300000001,0.735219236,1770,Romney,Republican
Hood River County,OR,41027,West,22885,6359,3223,10383,0.612443417,0.310411249,3136,Clinton,Democrat,0.618608984,0.351894018,2577,Obama,Democrat
Jackson County,OR,41029,West,210287,43550,53083,103789,0.419601306,0.511451117,9533,Trump,Republican,0.460453483,0.510836822,4633,Romney,Republican
Jefferson County,OR,41031,West,22192,2892,5337,8874,0.325895876,0.601419878,2445,Trump,Republican,0.405866132,0.573577338,1338,Romney,Republican
Josephine County,OR,41033,West,83599,13223,26582,42613,0.310304367,0.623800249,13359,Trump,Republican,0.376244361,0.595680335,8707,Romney,Republican
Klamath County,OR,41035,West,65455,7080,20170,29240,0.242134063,0.689808482,13090,Trump,Republican,0.295677443,0.677588086,10514,Romney,Republican
Lake County,OR,41037,West,7838,628,3001,3814,0.164656529,0.786837965,2373,Trump,Republican,0.209194777,0.761969532,2032,Romney,Republican
Lane County,OR,41039,West,358337,100497,66218,181072,0.555011266,0.365699832,34279,Clinton,Democrat,0.601115685,0.366954313,38912,Obama,Democrat
Lincoln County,OR,41041,West,46406,12300,9901,24035,0.511753693,0.411940919,2399,Clinton,Democrat,0.587166106,0.381346188,4654,Obama,Democrat
Linn County,OR,41043,West,119356,17456,32683,54724,0.318982531,0.597233389,15227,Trump,Republican,0.397963471,0.569788145,8589,Romney,Republican
Malheur County,OR,41045,West,30359,2213,7141,9950,0.22241206,0.717688442,4928,Trump,Republican,0.278138194,0.69519102,4050,Romney,Republican
Marion County,OR,41047,West,326110,48803,54336,110804,0.440444388,0.490379409,5533,Trump,Republican,0.470372839,0.505847523,4098,Romney,Republican
Morrow County,OR,41049,West,11187,1004,2698,3989,0.251692153,0.67635999,1694,Trump,Republican,0.309796769,0.657634184,1335,Romney,Republican
Multnomah County,OR,41051,West,776712,271754,63055,357762,0.759594367,0.176248456,208699,Clinton,Democrat,0.758013313,0.208775616,189275,Obama,Democrat
Polk County,OR,41053,West,77916,15741,18333,37030,0.425087767,0.495085066,2592,Trump,Republican,0.463613366,0.51114837,1616,Romney,Republican
Sherman County,OR,41055,West,1710,202,726,983,0.205493388,0.738555443,524,Trump,Republican,0.311089303,0.66437684,360,Romney,Republican
Tillamook County,OR,41057,West,25342,5701,6486,13261,0.429907247,0.489103386,785,Trump,Republican,0.50615584,0.459258059,579,Obama,Democrat
Umatilla County,OR,41059,West,76705,7466,16775,26116,0.285878389,0.642326543,9309,Trump,Republican,0.34516509,0.626446818,6926,Romney,Republican
Union County,OR,41061,West,25691,3221,8378,12465,0.25840353,0.672121941,5157,Trump,Republican,0.331205376,0.639059219,3665,Romney,Republican
